본문,시간,년,월,일,시,d
(ᵔᴥᵔ)⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀늦은저녁😅하루가 너무 짧당 😰퇴근하구 집에와서 30분 멍떼리구정신차린후 씻구 냥이 사료주고 와서보보꺼 챙겨주고 이제서야 먹는 늦은저녁 🥟🍜지꺼 닭가슴살 찢느라 내 팔도비빔면 다 불었구만또 쳐남기네 아오 저시끼를 확마 😡😡😡저 고개 돌리는거 보소 ㅋ ㅋ ㅋ 웃기지도않네집에 먹을께 읍당 낼 장좀 봐야긋넹 ㅋ 오늘도 옥이 수고 많았당 ✊🏻 토닥토닥 ◡̈⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,2019-03-02T13:30:20.000Z,2019,03,02,13,0
뭣도 모르면서 탄수화물 줄여보겠다고 ,2019-04-10T00:58:27.000Z,2019,04,10,00,1
떡국냐미 ヾ(o✪‿✪o)ｼ ,2019-02-05T14:32:53.000Z,2019,02,05,14,0
⠀⠀⠀190522⠀⠀⠀에어프라이어 구입⠀⠀⠀냉동만두 구워먹으면겉바속촉의 정석이라길래비비고 만두도 샀음⠀⠀⠀그럭저럭 바삭촉촉하긴함뭘해먹어야제대로쓰는거지....?!⠀⠀⠀다음엔 통삼겹살 해봐야지⠀⠀⠀,2019-05-22T11:59:24.000Z,2019,05,22,11,0
"오늘 저녁은 냉면, 유부초밥, 군만두🥢🍙🥟",2019-06-14T12:04:56.000Z,2019,06,14,12,0
두둥~~,2019-01-04T15:53:19.000Z,2019,01,04,15,0
,2019-03-11T10:29:17.000Z,2019,03,11,10,0
일요일 나는 배부르고남편은 배고프고저녁은 이렇게 해결했지요 ㅋㅋ밥안해줘도 만두 핫도그맛나다고 좋아해주는착한 가장님 고맙소♡,2019-01-29T02:57:47.000Z,2019,01,29,02,1
만두그리고 버섯,2019-03-10T06:26:10.000Z,2019,03,10,06,0
동생이랑 같이 늦은점심으로 카레 만들어먹긔ㅋㅋ오늘로 연휴도 끝이당 짐정리 할게 산더민데 언제 다 하지? ㅠㅠ....,2019-05-06T04:33:51.000Z,2019,05,06,04,1
일단 묵고 시작갈바닉도 식후경,2019-03-22T05:49:04.000Z,2019,03,22,05,0
"-Korean way of celebrating at Hamilton's.  매년 떡국을 먹이는데 클로이는 만두라 하고 준이는 ""맨두""라 한다. 클로이는 떡이라 하고 준이는 ""덕""이라 하네.. 같은 음식 먹이고 키우는데 참으로 다른 둘.❓",2019-01-01T17:41:45.000Z,2019,01,01,17,0
제대로 해장... ,2019-04-10T15:33:08.000Z,2019,04,10,15,0
비비고 김치만두 맛있다 ,2019-02-22T02:55:23.000Z,2019,02,22,02,1
".만두, 냐미냐미🥟일본에서산 메론소다 캬앗 오이시🤩🍈쬐꼼만 먹었어욤🤭그래도 저녁에 먹었으닝깐 운동은해야햇🤲🏻..",2019-01-28T12:44:07.000Z,2019,01,28,12,0
.열한시 반이 넘었고😎맥주ㅋ 이제 시작했고 😎😎😎 ,2019-04-10T14:51:08.000Z,2019,04,10,14,0
,2019-05-10T10:50:49.000Z,2019,05,10,10,0
"입안에 알알한 매운 마라향이 퍼지니, 중국 있었을 때 그렇게도 떡볶이가 먹고싶었던 순간들이 생각난다. 🇨🇳 칭따오 맥주공장 근처에 살았었는데, 집에 가는 길에 참새 방앗간처럼 들려 거의 매일 마라탕이나 마라꼬치, 그리고 물보다 더 저렴한 맥주를 마셔댔다. 🍻 그때 마라샹궈는 떡볶이의 빈자리를 대체해줄 음식이였는데, 이제는 내 마음 속 소울푸드 마냥 자리 잡아 틈만 나면 알싸한 마라향 땡긴다. 🔥⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀",2019-05-01T02:17:32.000Z,2019,05,01,02,1
-먹어도 먹어도 질리지 않은 만두😙바삭바삭촉촉....,2019-02-18T23:14:52.000Z,2019,02,18,23,1
,2019-02-20T00:21:02.000Z,2019,02,20,00,1
퍼져있다가 하원전 급 점심. 배고프다 먹어서 그런지 혼자 먹어서 그런지 진짜 꿀맛이구만🤣.,2019-02-12T06:11:14.000Z,2019,02,12,06,0
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀소리 어쩔;;;🙈⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀엊밤 미팅 끝나고 집에가서 기어이😆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀요즘 푹 빠져버린 비비고만두🥟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,2019-01-17T00:41:01.000Z,2019,01,17,00,1
간식냉동실 만두아들이 어떻게 하면 맛나게 잘구워지냐고 물어서 시범적으로본인은 멘날 태우신단다답은 정성스럽게 구워라고 했더니 버럭 ㅋㅎㅎㅎ겉은 바삭하고 속은 촉촉,2019-01-08T15:45:36.000Z,2019,01,08,15,0
평온하고날씨좋은,2019-05-06T09:22:02.000Z,2019,05,06,09,0
.,2019-04-05T17:25:56.000Z,2019,04,05,17,0
"저번 명절처럼 꼬지전하구 육전은 안하지만간단밥상이지만 떡국 하나 맛있게 끓여서 남표니와 먹기❤ 장을 딱히 본게 없어서ㅠ.ㅠ 두부 부치고, 오이도 급 무치고,, 김치하구 석바지 송송 썰어서 냠냠😋2019년 새해에도 함께~~남편 싸랑해💕.. ........☆설거지에 집중하겠다며 헤드셋을 끼고 빵빵한 사운드를 즐기며 열심히 치우고 있는 윤윤 귀엽닼ㅋㅋㅋㅋㅋ다하면 커피 끓여주께♡",2019-02-05T04:10:41.000Z,2019,02,05,04,1
오늘의 점심은 혼자먹는 집밥,2019-04-29T01:21:18.000Z,2019,04,29,01,1
"*▶【ビビゴ】-[bibigo Video] bibigo Mandu Bumper (""비비고 한섬만두, 사랑받고 싶다면 속을 다 보여줘라"" feat. 박서준)↳https://youtu.be/Ky_RMuCPvg4",2019-01-07T04:24:00.000Z,2019,01,07,04,1
,2019-03-15T15:51:00.000Z,2019,03,15,15,0
🍜그묘일이다아아신난드아🙃 ...,2019-04-26T04:55:06.000Z,2019,04,26,04,1
"ㅣ오늘 야식은 비비고 만두 어소티드🥟🥟에어프라이어 신세계 뒤늦게 입문, 두둥✨",2019-01-12T13:54:02.000Z,2019,01,12,13,0
퇴그은! 🧜🏻‍♀️🧜🏻‍♀️🧜🏻‍♀️,2019-02-15T13:24:26.000Z,2019,02,15,13,0
,2019-03-30T03:58:20.000Z,2019,03,30,03,1
,2019-04-04T14:31:22.000Z,2019,04,04,14,0
2019.2.20(수)ㆍ점심식사 -사람들이 왜 에어프라이.에어프라이..-하는줄 알겠네요 -형님이 에어프라이 주셔서 그냥한번 써보자 -해서 만두 튀겨봤는데 -일부러 안뒤집었거든요 -위에는 바삭 아래는 촉촉 -꺼내놓고 써야겠네요-^^ㆍ,2019-02-20T05:12:17.000Z,2019,02,20,05,0
떡만두국으로 점심 해결.만두피만 있는것 같은 야채만두를 먹고 있자니 비비고가 그립다. ,2019-05-18T07:23:35.000Z,2019,05,18,07,0
,2019-03-21T12:31:31.000Z,2019,03,21,12,0
🐔🐖----,2019-03-11T13:29:32.000Z,2019,03,11,13,0
비가올듯 흐린날씨,2019-04-07T01:14:21.000Z,2019,04,07,01,1
"비오는 토요일 냉장고에 남은 재료로 간단한 아침식사 만들기일주일 동안 어린이집 다니느라 고생한 아드님은아홉시 넘어까지 잘주무시고 ㅋ햄야채 볶음밥+만두구이어린이집에서 김치도 먹고 야채도 잘먹기 시작해서 너무 좋아요 야채를 그렇게 먹기 싫어하더니 ㅋ""아빠처럼 크면 빨간김치도 먹을거야"" 하는데이뻐죽겠네 😍🤩😍🤩😍",2019-03-30T00:56:48.000Z,2019,03,30,00,1
간식으로 만두라고 하니 싫다고😭빵을 가져오란다 ㅎㅎ 네네!!나 혼자 다 먹어야지😑,2019-01-15T06:54:34.000Z,2019,01,15,06,0
2019.06.09. .동네에 ,2019-06-09T12:09:33.000Z,2019,06,09,12,0
,2019-01-02T01:53:58.000Z,2019,01,02,01,1
,2019-02-27T17:43:50.000Z,2019,02,27,17,0
♥︎신랑이 갑자기 만두먹고 싶다해서냉동만두를 쪄서 먹었다 😍냉동만두 중에서는비비고 왕교자가 맛있긴 젤 맛있는듯ㅋㅋ..,2019-02-03T13:09:16.000Z,2019,02,03,13,0
,2019-02-01T05:11:52.000Z,2019,02,01,05,0
,2018-12-28T17:12:23.000Z,2018,12,28,17,0
,2019-01-31T14:53:05.000Z,2019,01,31,14,0
,2019-03-04T15:00:37.000Z,2019,03,04,15,0
⠀⠀⠀⠀⠀⠀,2019-03-31T11:16:36.000Z,2019,03,31,11,0
,2019-03-02T06:26:49.000Z,2019,03,02,06,0
.토요일도 출근한 남편 현지에서 먹힐까 재방보다 바로 만맥 ㅋㅋㅋㅋㅋㅋㅋ꿀맛🙊.,2019-04-27T07:33:50.000Z,2019,04,27,07,0
.흐리다 흐려☁️ 하늘이 회색빛이야.집에 불 훤히 다 켜놓고 맑은 날☀️인것처럼🤭......,2019-02-15T07:21:27.000Z,2019,02,15,07,0
,2019-05-27T00:26:25.000Z,2019,05,27,00,1
,2019-01-17T09:30:41.000Z,2019,01,17,09,0
,2019-05-11T15:40:33.000Z,2019,05,11,15,0
우현간식군만두에 우유좀 안어울리지..근데 187까지만 커봅시다~♡😀😀,2019-05-29T14:50:47.000Z,2019,05,29,14,0
비빔면이랑 먹는건 아무거나 맛있어욤이거 먹고 스쿼트하면 200키로 가뿐,2019-06-01T09:00:19.000Z,2019,06,01,09,0
점심 느즈막히먹어서저녁도 느즈막히오늘도 열일한 ,2019-02-09T12:11:43.000Z,2019,02,09,12,0
,2019-01-10T09:47:04.000Z,2019,01,10,09,0
모모의 32th dinner🍴모모표 부대찌개..여러분 오랜만에 모모디너 만들었어요~!앞으로 자주자주 업뎃해드릴게요☺️,2019-05-09T12:38:56.000Z,2019,05,09,12,0
.,2019-04-29T13:19:39.000Z,2019,04,29,13,0
,2019-02-06T05:55:10.000Z,2019,02,06,05,0
냉장고 채소 털어넣구 짜장맨들긔🥒🥬🥦🥕🥢,2019-02-16T09:44:22.000Z,2019,02,16,09,0
맘마먹을사람~~!!!배고파서짜증나도손은들어야지ㅋㅋㅋ큰만두3개 그리고 딸기7개만두큰건왜못먹니?ㅋㅋ그리맛있어하믄서막판닭봉까지  간식으로시작했지만식사처럼이제포크질도 제법잘해요,2019-01-12T14:42:26.000Z,2019,01,12,14,0
나도 줘라 줘~~ 😭,2019-05-02T23:07:12.000Z,2019,05,02,23,1
만두를 느므느므 좋아라하는 강서방을위해... 정말 깊은배려에서 나온 저녁메뉴라믄서^^맹세코! 귀차나서  아니고! ,2019-05-30T12:51:46.000Z,2019,05,30,12,0
유메노에 없는 음식들중 유메노 가족이 많이 좋아하는 메뉴.만두와 새우.비비고 만두를 3봉지 튀기고노브랜드 칠리새우를 유메노 쉐프가 불맛내서 튀기고 소스까지 볶아내면 매운맛이 확 살아나면서 아주 맛이 기똥차진다.오늘 저녁은군만두와 칠리새우!!.오늘도 포식하겠네요~^^...,2019-03-29T12:51:20.000Z,2019,03,29,12,0
만두_★잠깐의외출 은행업무후몰래 먹는 만두가 맛나다😀,2018-12-17T07:14:19.000Z,2018,12,17,07,0
"_집잘지키고있어🗣  으응...🗣..혼자생활이 익숙하다보니깐,아직은 적응안되지만,확실한건 내편이있다는 안도감🙏..",2019-02-01T12:42:10.000Z,2019,02,01,12,0
ASMR - fire noodles⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⭐️짝짝짝⭐️제가 영상을 올리기 시작한 후에 처음으로!!!조회수가 100이 넘었어요 ㅠㅠ바로 초밥🍣 영상이었는데요생각지도 못하게 많은 분들이 봐주셨어요💕모두모두 감사드려요~더 좋은 화질의 더 좋은 소리의 영상을 위해서쭈토피아는 끊임없이 노력하고 공부하고 있어요!앞으로도 많이많이 사랑해주시고우리 시민분들 사랑합니다🙌🏻🐰⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀총총총🐰인스타에서 한 분이 🔥🐓볶음면 asmr을 듣고 싶다고요청하셔서 준비해봤습니다! ㅎㅎ모든 분들의 요청에 답해드릴 수는 없지만가끔 이렇게 ~먹어주세요! 하시면최대한 영상에 반영할 수 있도록 노력할게요❣️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀예전에 고등학교 3학년 때 매운걸 못먹어서소스 반만 넣고 비비고 그것도 매워서 참치마요 밥버거랑 먹어야 했던 추억이 떠오르네요💦그때는 매운걸 정말 못먹었는데나이가 드니까 제 미각도 어른이 되었나봐요!🙈불닭은 거뜬하네요~ 허허 좋아해야 하는 부분인가요만두랑 소시지랑 계란 후라이까지 해서배부르게 한끼 먹었어요!여러분들도 오늘 야식으로 불닭에 만두 어떠세요??🐰⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,2019-01-21T11:40:09.000Z,2019,01,21,11,0
,2019-02-19T10:42:42.000Z,2019,02,19,10,0
6시 이후로 안 먹었더니~어제 밤부터 먹고 싶었던 땡초김치넣고 비빔국수~ ,2019-03-08T22:09:04.000Z,2019,03,08,22,1
,2019-02-01T19:09:10.000Z,2019,02,01,19,1
,2019-03-10T10:08:10.000Z,2019,03,10,10,0
,2018-12-12T06:33:03.000Z,2018,12,12,06,0
,2019-06-11T04:59:32.000Z,2019,06,11,04,1
,2019-06-10T09:44:52.000Z,2019,06,10,09,0
,2019-01-22T12:20:00.000Z,2019,01,22,12,0
,2019-01-20T08:06:14.000Z,2019,01,20,08,0
난 어제 두시에 잤는데😂울 짝궁 6시에 인나서 계속 옆에서 부비적~~♡ㆍㆍㆍㆍ여보 요즘 아침잠이 없구려💕짝궁이 만두 굽굽하는동안스카이캐슬19화 보기~~~ㆍㆍ남표니 답답한지 하루계획을~~~~그래요 우리 준비하고나갑시다🏃‍♂️🏃‍♀️ㆍㆍㆍ오늘 내일 할 일이 많소😆ㆍㆍ,2019-02-16T00:23:16.000Z,2019,02,16,00,1
,2019-03-01T09:06:55.000Z,2019,03,01,09,0
,2019-03-08T10:48:16.000Z,2019,03,08,10,0
비비고 만두 짱맛🥟-고향만두가 진리인줄 알았던 나에게육즙 팡팡 💓 잘먹었숩니댱!-,2018-12-16T04:18:41.000Z,2018,12,16,04,1
이젠 그릇만 꺼내도 ,2019-06-04T15:18:57.000Z,2019,06,04,15,0
,2019-06-01T01:41:12.000Z,2019,06,01,01,1
,2019-05-01T01:39:21.000Z,2019,05,01,01,1
만두를 높이다한식의 자존심 비비고 '한섬만두'..,2019-01-11T07:17:15.000Z,2019,01,11,07,0
,2019-03-15T09:23:21.000Z,2019,03,15,09,0
,2019-02-10T10:45:59.000Z,2019,02,10,10,0
짜장이 너무 까맣네🤣🤣,2019-05-10T14:55:46.000Z,2019,05,10,14,0
한식을 너무 좋아하는 나...맨날 김밥 먹을 수 있는 나...어젯밤 ,2019-01-29T03:23:42.000Z,2019,01,29,03,1
,2019-02-09T09:59:53.000Z,2019,02,09,09,0
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀저번주 유인석쇼호스트(@uinseok )와 함께 했던<쇼호스트그램X비비고> 라이브방송!!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀넘 웃겨서 배꼽이 마라톤 하는 줄~!!🤣🤣그 중에서도 가장 재미있었던 ,2019-01-15T01:16:10.000Z,2019,01,15,01,1
잉글리쉬에그 수업하고왔어요~수업때문에 금산사갔다 카페에서만30만에 디저트만 먹고왔다는~~! 테리베어수업~^^다른때보다 오늘은 유난히더 즐거워하는 💏아이들~♡ 집에와서는 늦은점심먹었던 뜰안사장님이직접캐주신 감자와 우유로 아이들저녁~! 아이들 재우고 우린 늦은저녁 비비고만두,2019-06-06T13:18:27.000Z,2019,06,06,13,0
🍓🎂🤙🏻🤙🏻🤙🏻,2019-01-16T11:44:22.000Z,2019,01,16,11,0
,2019-03-08T06:45:54.000Z,2019,03,08,06,0
닭가슴살 김치볶음밥.아침부터 왕창먹어버리기.🤦‍♀️🤦‍♀️ ,2019-06-18T22:44:38.000Z,2019,06,18,22,1
@bibigo.official..,2019-04-21T19:18:55.000Z,2019,04,21,19,1
,2019-02-23T14:13:17.000Z,2019,02,23,14,0
,2019-02-12T11:12:14.000Z,2019,02,12,11,0
,2019-01-31T07:37:47.000Z,2019,01,31,07,0
월요일 ,2019-04-15T10:45:23.000Z,2019,04,15,10,0
✔️,2019-05-22T10:29:37.000Z,2019,05,22,10,0
,2018-12-12T03:19:24.000Z,2018,12,12,03,1
ㆍ오늘 세모녀의 점심♡삶은달걀도 포기할수없으니가스불 3개 급가동함ㅋ양이 엄청 많았는데 계속 배부르다며끝까지 다 긁어먹은 우리ㅋ😂ㅋㅋㆍㆍㆍ,2018-12-26T05:13:19.000Z,2018,12,26,05,0
,2018-12-16T10:08:59.000Z,2018,12,16,10,0
,2019-04-03T10:34:27.000Z,2019,04,03,10,0
,2019-03-11T02:02:04.000Z,2019,03,11,02,1
역시 에프는 최고다👍👍👍엄마가 해준 잡채 상해서 슬픈건 안비밀😭😭😭..,2019-01-09T10:27:22.000Z,2019,01,09,10,0
,2019-01-04T15:33:16.000Z,2019,01,04,15,0
며칠전 잇님 피드보고먹고 싶었던 잔치국수 🍜어제 볼링을 과하게 쳤는지온몸이 뻐근하고 찌뿌둥 🤕따뜻한 국수 호로록 하고오늘은 일찍 자야 겠어요 🤗모두들 맛저하세용 ❣️,2019-02-18T10:25:43.000Z,2019,02,18,10,0
.이렇게 찍는거라며💕다 맛있었져 소맥이 술술😍,2019-02-01T03:37:55.000Z,2019,02,01,03,1
"내가 좋아하는 만두쭈꾸미 만두, 새우만두, 불고기만두바삭바삭하게 튀겨서 냠냠....",2019-01-24T08:46:52.000Z,2019,01,24,08,0
,2019-02-10T11:39:56.000Z,2019,02,10,11,0
"Thay vì ăn gà uống bia bên bờ sông Hàn, tại sao lại không thử Bibigo nhỉ? Mandu, thịt xiên nướng, gà xào cay,... đều trở nên hoàn hảo với một xíu vị gió sớm sông Hàn!✨✨✨Enjoying this summer picnic session with my fellows Bibigo Friends! 🙆🙆 ",2019-06-15T10:17:48.000Z,2019,06,15,10,0
비오니 막걸리다두부김치.소고기된장찌게.찐만두^^ 울근우는 안주를 밥반찬으로 더잘먹는듯ㅎㅎㅎ안주 많이 묵어봤네ㅋㅋㅋ.....,2019-05-27T11:46:51.000Z,2019,05,27,11,0
,2019-04-26T10:30:32.000Z,2019,04,26,10,0
아점으로 ,2019-03-24T00:56:07.000Z,2019,03,24,00,1
,2019-05-15T21:50:41.000Z,2019,05,15,21,1
이거슨 얼마전에 먹은 나의 저녁밥!🔹짜짜로니🔹비비고만두(군만두스타일)모처럼 다른 사람 생각 안하고내 맘대로 먹어도 되서 좋았던 시간....,2019-04-20T07:19:47.000Z,2019,04,20,07,0
"2019년 새해가 밝았어요~올한해는 건강, 행복 챙기며 많이많이 웃을수 있는 일들만 가득하길바라며~~^^한살 더먹으려고 떡만두국도먹고 늦잠자고 일어나 집에서 창문밖에 뜨는해 보며 소원빌기~♡",2019-01-01T02:04:04.000Z,2019,01,01,02,1
,2019-03-12T11:57:16.000Z,2019,03,12,11,0
🥟 ....왕교자만두보다 당면이 없고 고기가 더 들어있어서 더 맛있다 ....,2019-04-12T17:55:33.000Z,2019,04,12,17,0
보물창고같은 서녕이네~💍👍..,2019-03-05T14:21:15.000Z,2019,03,05,14,0
,2018-12-30T13:42:23.000Z,2018,12,30,13,0
-고등학교 친구들의 신혼집 나들이.1차 이후 닭발에 만두에 라면까지. 쉬지 않고 챱챱.오빠는 우리의 먹방에 혀를 내두르며 안방행‘오빠... 사실 우리 예전엔 더 먹었어.....’ 😘.동네 인기 찜닭. 처음 시켜봤는데 맛있네요. ,2019-02-17T11:27:04.000Z,2019,02,17,11,0
,2019-03-28T06:41:50.000Z,2019,03,28,06,0
순대간이 먹구시퍼 차린 분식상차림.ㅋ심가들셋은 손도 안대고 나만 좀비처럼 흡입.😜,2019-03-30T04:03:08.000Z,2019,03,30,04,1
우리가 좋아하는 김치비빔국수랑 비비고만두😍 킥킥 맛이떠👉🏻👈🏻 🥟🥢 ,2019-02-09T07:18:17.000Z,2019,02,09,07,0
오늘 저녁겸 야식이네용 ~~ 오늘두 혼밥이네요ㅡㅡ  신랑은 친구들  만난다고 수원가고 없네요 오늘은 왠지 쓸쓸한날이에요 ㅠㅠ - ,2019-02-28T13:09:21.000Z,2019,02,28,13,0
야식으로 비빔면 2개 군만두 4개 디저트 스큐르바 딱 적당했다 😎. ..,2019-04-12T04:03:57.000Z,2019,04,12,04,1
고구랑 만두는 뜨거울때 젤맛남😋👍다꼬내면 식어서 노노두개씩^^,2019-03-23T10:35:10.000Z,2019,03,23,10,0
😅,2019-04-08T13:09:49.000Z,2019,04,08,13,0
,2018-12-16T11:55:07.000Z,2018,12,16,11,0
마이미니랑 늦은저녁,2019-03-26T14:52:50.000Z,2019,03,26,14,0
만두는 역시 비비고👍🏻 ,2019-04-07T06:26:56.000Z,2019,04,07,06,0
오늘 저녁 메뉴😋😋멸치육수내서 엄마표국간장으로 맛낸 ,2019-03-27T10:48:44.000Z,2019,03,27,10,0
의도치 않은 ,2019-02-04T14:45:46.000Z,2019,02,04,14,0
오후4시간식타임,2018-12-31T07:02:03.000Z,2018,12,31,07,0
,2019-05-12T01:37:26.000Z,2019,05,12,01,1
"어느덧 20년의 세월이 지나가고, 이제는 40살의 아재들이 되었다.. 나빼고 다 유부남이 되었네.. 간만에 폭식.. 폭수다.. 폭음.. ",2019-02-10T03:50:08.000Z,2019,02,10,03,1
새해 복 많이 받으세요~든든한 한끼장보러 나가는 길 하늘이 핑크핑크 들썩임 없이 이렇게 물흐르듯 새로운 한해를 맞이해봅니다.기대해 2019~,2019-01-01T09:38:31.000Z,2019,01,01,09,0
세상 조용해서 캔따는소리가 아주크네🤦‍♀️나혼자산다 보면서 한잔🍺나몰래 산삼드시는 민형제 체력이 아후내일도 신나게놀자❤,2019-01-05T13:55:25.000Z,2019,01,05,13,0
설 떡만두국은 비비고 사골과 한섬만두❣ 잘생긴게 최고야🙆🏻❤,2019-02-04T08:17:35.000Z,2019,02,04,08,0
