본문,시간,년,월,일,시,d
방학 3일차함께 놀기로한 얼집친구가 식중독에 걸려서친구없이 했지만 오늘도 잘 보냈다둘찌잘때 호떡만들기를 했는데둘찌없이 자기랑만 얘기하는게 좋은지신이나서 조잘조잘 이야기하는데 늠귀엽고 짠했다10시육퇴하고늦게퇴근한 신랑이랑 야식 ,2018-12-28T14:27:59.000Z,2018,12,28,14,0
야식으로 만두 한봉🥟,2019-05-14T23:00:49.000Z,2019,05,14,23,1
아점메뉴샌드위치 만들어아메랑 먹어요마트가서 사온비비고만두만두호떡도같이 먹어요오늘은 사진이 영~🤔🤔🤔.....,2019-02-24T02:56:07.000Z,2019,02,24,02,1
,2018-12-21T12:39:28.000Z,2018,12,21,12,0
,2019-02-09T05:24:20.000Z,2019,02,09,05,0
아들은 ,2019-03-26T12:15:19.000Z,2019,03,26,12,0
느므 바삭하쟈냐 ,2019-02-01T14:31:08.000Z,2019,02,01,14,0
,2019-01-24T04:42:46.000Z,2019,01,24,04,1
뒤늦게 발들여본다.,2019-03-10T12:49:39.000Z,2019,03,10,12,0
:)치통도 이겨낸 군만두🥟(저 조합 꾸울맛)먹었으니 이제 나가자!...,2019-06-04T04:17:11.000Z,2019,06,04,04,1
날씨가 정말 덥네요~^^♡에어프라이어 도전!!!,2019-05-11T11:55:02.000Z,2019,05,11,11,0
만두🥟,2019-01-13T12:42:23.000Z,2019,01,13,12,0
.오랜만에 냄비손잽이를 잡아보았다아모짜렐라 호떡만두 이름보고 신기해서 냉동만두 3종 담았는데 모짜렐라 호떡만두는 언제 해먹는담.. 무슨맛이지 대체. 호떡인데 만두야? 만두인데 호떡인가🙄 바쁠수록 잘 챙겨먹어야지!! 꿀꿀🐷..,2019-01-31T12:17:05.000Z,2019,01,31,12,0
사진을 너무못찍네......,2019-01-22T14:33:45.000Z,2019,01,22,14,0
혼술😬❣️❣️❣️,2019-05-28T11:43:45.000Z,2019,05,28,11,0
오늘 ,2019-01-16T08:37:47.000Z,2019,01,16,08,0
순대+만두🤩..,2019-01-09T10:34:43.000Z,2019,01,09,10,0
,2019-06-07T05:56:12.000Z,2019,06,07,05,0
,2019-04-27T11:19:18.000Z,2019,04,27,11,0
맛있군 😀...,2019-05-19T09:46:16.000Z,2019,05,19,09,0
챔스 결승 시청 준비 완료. 만두는 역시 굽고 쪄야. 왕교자는 맛있는데 김치왕교자는... 생각보다 그냥 그렇네ㅠ 걍 왕교자나 새우왕교자를 ㅊㅊ.,2019-06-01T18:53:17.000Z,2019,06,01,18,1
괄도네넴띤 맛있게 먹을정도의 매운맛ㅋㅋㅋㅋ 맛있넹 후딱먹고 또 치워보자...,2019-05-26T02:38:54.000Z,2019,05,26,02,1
일요일엔 간식👍내가 만든 비빔국수비비고 찐만두시간이 허락하는한 요리하려고 노력중🤗ㆍㆍㆍ,2019-01-21T03:39:21.000Z,2019,01,21,03,1
,2019-01-08T12:34:31.000Z,2019,01,08,12,0
,2019-01-21T14:55:02.000Z,2019,01,21,14,0
에어프라이는 아무래도 인간이 만든 가장 혁신적인 조리장치 아닐까,2019-02-22T17:06:14.000Z,2019,02,22,17,0
비비고 왕교자 만두새벽에 배고픔은 못참아... 에어프라이기에 비비고 왕교자 한봉지 때려붓기 튀김만두 존맛🤤 살찌는건 난 몰라...,2019-03-26T16:39:28.000Z,2019,03,26,16,0
+비 오는 날 기름냄새 안풍기면잡혀가는거 아니에오? 😝새우랑 마늘종 다져서 전 부치고아삭아삭 야채들 채썰고,2019-05-19T09:22:38.000Z,2019,05,19,09,0
에어프라이어 비비고 왕교자 180도 15분 👍🏻크으,2019-04-02T13:21:03.000Z,2019,04,02,13,0
운동하고 돌아와서 먹는 따뜻한 ,2019-01-29T15:07:33.000Z,2019,01,29,15,0
,2019-04-10T11:00:23.000Z,2019,04,10,11,0
오늘도 택배가옴. 3키로에 9900원이라며 안시킬 수 없다던 우리집 택배요정😂,2018-12-13T03:15:14.000Z,2018,12,13,03,1
.오랜만에 참 많이 웃고 즐거웠다!🤙🏻앞으로 뭐 먹고싶단 말은 신중히 하기로.. 🐟,2019-05-26T23:54:43.000Z,2019,05,26,23,1
편의점과 슈퍼를 6곳을 찾아괄도네넴띤을 득하였다오늘의 불금은 이걸로 달리자,2019-05-31T12:43:50.000Z,2019,05,31,12,0
,2019-05-31T13:10:10.000Z,2019,05,31,13,0
비비고왕교자(매운맛)+김말이+코젤다크,2019-02-26T09:53:27.000Z,2019,02,26,09,0
.,2019-06-22T09:08:02.000Z,2019,06,22,09,0
왕교자는 쪄도 맛있고군만두로도 맛있다~처음 사본 매운왕교자는 내입엔 쫌 아니네 ㅜ.ㅜ비비고는 믿고 먹는데 넌 앞으로 제외야,2019-04-10T08:10:25.000Z,2019,04,10,08,0
,2019-04-03T05:34:16.000Z,2019,04,03,05,0
간단한 아점,2019-06-16T02:11:55.000Z,2019,06,16,02,1
그녀의 사생활 보면서🍺..비비고 왕교자랑 양배추 볶음 ㅎㅎ 김재욱 너무 섹시해...,2019-04-25T12:52:41.000Z,2019,04,25,12,0
불금에는🍺늦은퇴근하고 남편이랑 야식군만두랑 떡볶이역시 만두는 에어프라이어로 구워야👍더운여름날 야식에는 시원한 맥주가👍오늘 하루도 불태워서 눈이감기는데자면안될꺼같은 느낌 쫌만 더 놀아야지🥳...,2019-06-14T15:30:34.000Z,2019,06,14,15,0
-아침에 병원 가니 독감일수 있데서 두려웁다내일 검사해보자니 오늘 어떻게든 열이 떨어져야 하는데...밥 생각 없는거 같아서 사골만둣국 끓여줬더니조금 먹긴한다 난 식욕이 언제쯤 사그라들까애 아파도 잘만 들어간다-,2019-04-01T03:21:09.000Z,2019,04,01,03,1
,2018-12-14T02:44:59.000Z,2018,12,14,02,1
홀애비 늦은 저녁.하이볼에 이만한 안주는 없지..,2019-04-30T11:54:07.000Z,2019,04,30,11,0
냉동실 ,2019-06-02T10:51:40.000Z,2019,06,02,10,0
맛있을만두하지 ,2018-12-14T15:33:20.000Z,2018,12,14,15,0
고사리손으로 열심히 슬라이스중🥒,2019-05-04T00:28:48.000Z,2019,05,04,00,1
,2018-12-27T12:39:33.000Z,2018,12,27,12,0
식후즉시 먹어야하는 약때문에 1주일간 꼼짝없이 아침먹는중ㅠㅠ사골국물을 싫어해서 멸치.다시마로 국물을 낸  떡만두국은 진리^^ 캬오~~맛나당😄 국물까지 클리어😅,2019-06-16T02:49:44.000Z,2019,06,16,02,1
,2019-01-06T22:51:59.000Z,2019,01,06,22,1
오랜만에 찐만두랑 두부유부초밥,2019-02-23T04:08:23.000Z,2019,02,23,04,1
,2019-06-06T06:28:52.000Z,2019,06,06,06,0
,2019-02-10T06:07:00.000Z,2019,02,10,06,0
본래 용도는 분명 ,2019-05-07T15:38:34.000Z,2019,05,07,15,0
,2018-12-27T12:21:13.000Z,2018,12,27,12,0
,2019-01-02T14:18:00.000Z,2019,01,02,14,0
,2019-02-07T14:06:58.000Z,2019,02,07,14,0
,2018-12-30T12:07:22.000Z,2018,12,30,12,0
_외할무니가 뽑아쥬신 떡이랑 친할무니가 만들어쥬신 고츄장으로 떡볶이 히히 역시 난 쌀떡이 져앙😋 오늘저녁도 마시있게 호로록,2019-02-22T16:35:06.000Z,2019,02,22,16,0
-,2018-12-31T11:17:55.000Z,2018,12,31,11,0
,2019-04-13T01:52:02.000Z,2019,04,13,01,1
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀👩🏻‍🍳 남친님 밥상!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,2019-02-26T18:51:55.000Z,2019,02,26,18,1
,2019-02-13T12:08:41.000Z,2019,02,13,12,0
🥟요즘 비비고 만두에 꽂혔어요 <비비고 왕교자>//😋😋맛있어요 ,2019-01-11T12:38:33.000Z,2019,01,11,12,0
,2019-01-10T03:11:59.000Z,2019,01,10,03,1
"..먹고, 꽃구경하고, 먹고, 먹기엽떡은 착한 맛도 못되게 매웠고꽃은 생각보다 덜핀듯 많이 폈고 흐린 날씨가 신의 한수이자 에러였다.배도, 기분도, 행복도 빵빵하게 가득찼던 모임이었다...",2019-04-06T17:02:36.000Z,2019,04,06,17,0
무궁무진한 에어프라이어요리:-o💕..,2019-05-20T10:50:58.000Z,2019,05,20,10,0
오늘은,2019-05-07T09:13:25.000Z,2019,05,07,09,0
,2019-02-02T12:25:16.000Z,2019,02,02,12,0
아니 ;,2019-05-31T16:14:25.000Z,2019,05,31,16,0
,2019-04-20T04:19:13.000Z,2019,04,20,04,1
날 더울땐 밀면 씹어야쥬? 밀면과 비비고 왕교자 조합 씹어봅시다!😋👍...,2019-05-23T06:40:18.000Z,2019,05,23,06,0
라쿠텐에서 한국음식 엄청주문했다. ❤️😆 오늘은 비비고 만두에 바지락미소시루 너구리 💕,2019-04-25T15:15:48.000Z,2019,04,25,15,0
최근6개월간 ,2019-03-26T17:09:33.000Z,2019,03,26,17,0
쪄먹고 궈먹고 국도 끓여먹어야지.. ,2019-05-04T14:34:45.000Z,2019,05,04,14,0
선물받은와인 개봉박두딱한잔🍷,2019-02-08T12:25:18.000Z,2019,02,08,12,0
내일도 ,2019-05-24T14:06:30.000Z,2019,05,24,14,0
"-축구는 그냥 보면 안 되나요.입이 심심하다는 남편.말리지만, 막상 하면 더 잘먹는🤰-같이 뚠뚠이가 되어보자👪-",2019-01-22T14:30:12.000Z,2019,01,22,14,0
,2019-03-19T06:06:35.000Z,2019,03,19,06,0
오늘은 봄이가 저녁을 만두국으로 정해줘서 만두국 한그릇 ❣️👧🏻(설이가 먹는) 소리만 들어도 맛있어👧🏻최고의 만두국! 👶🏻최고의 만두국 아닌데👧🏻(고맙습니다 해야지)ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어렸을때부터 봄이의 최애음식 만두국 ㅋㅋㅋ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,2019-03-04T10:24:59.000Z,2019,03,04,10,0
♥︎신랑이 갑자기 만두먹고 싶다해서냉동만두를 쪄서 먹었다 😍냉동만두 중에서는비비고 왕교자가 맛있긴 젤 맛있는듯ㅋㅋ..,2019-02-03T13:09:16.000Z,2019,02,03,13,0
,2019-04-12T11:08:25.000Z,2019,04,12,11,0
"12.14아침 : 햄, 계란말이, 밥점심 : 비비고 왕교자❤, 케이크, 귤2저녁 : 구운계란3, 신라면 생라면1/3",2018-12-14T17:06:07.000Z,2018,12,14,17,0
비비고만두 왔다.총12키로!ㅋㅋㅋㅋㅋㅋ만두를 넣기위해 냉동실 한칸을 다 비웠다✌이제 만두 퍼묵퍼묵하는 일만 남았고만ㅋㅋ,2019-05-20T02:36:08.000Z,2019,05,20,02,1
-,2019-01-09T11:35:33.000Z,2019,01,09,11,0
,2019-03-09T06:54:51.000Z,2019,03,09,06,0
,2019-02-09T05:37:50.000Z,2019,02,09,05,0
.,2019-06-14T02:24:02.000Z,2019,06,14,02,1
오늘아침은 가볍게 동빙고한병과 시작매콤한팔도비빔면과 비비고만두이거 환상의 조합이구먼디저트음료는 덴마크초코초코우유ㅋㅋ다 먹고살자고하는건디맛나게 먹음끝이지,2018-12-16T02:15:15.000Z,2018,12,16,02,1
뒤돌아서면 배고플나이,2019-05-02T13:21:19.000Z,2019,05,02,13,0
조럽기념 와인먹방🦐헤드셋 선물 감자해❣️그래서 꽃은 왜 안줘?...,2019-02-25T05:59:23.000Z,2019,02,25,05,0
🍤각종 냉동식품🥟에어프라이어와 함께하는 아침.. 칼로리대마왕들이지만 행복한 돼지가 되기로 결심해버렸다... 다같이 180도에서 8분 구워줬다🔹,2019-01-14T02:47:35.000Z,2019,01,14,02,1
,2019-05-19T13:25:42.000Z,2019,05,19,13,0
즐거운밤🌙잠은 오지않고 🎶한잔두잔 쓰윽 두병🍻재미좋은날 맨날좋은날 ,2019-06-19T15:58:55.000Z,2019,06,19,15,0
27.11.18 Dinner. Antipasto. 플람쿠헨피자Primo. 비비고 군만두Secondo. 즉석떡볶이몰타에서 사 온 ,2018-12-27T11:32:39.000Z,2018,12,27,11,0
오키나와 무료배송은 사랑입니다. ❤️楽天で王餃子買っちゃった。沖縄無料配送最高！😆I bought Korean big size dumplings🥟 from Rakuten even free shipping to Okinawa.,2019-05-25T14:58:59.000Z,2019,05,25,14,0
"잘먹고 잘사는 지수 뉴욕살이🗽1월1일 새해 맞이 떡국!! 육수내고 고명준비하고동네 짝꿍이 사온 비비고 소고기 만두도 넣었댜🍲엄마가 해준 맛은 아니었지만 맛있었던 지수표 떡국💛12월31일에 사무실에서 머그컵에 와인 따라서 소소하게 했던 와인파티🍷 생각나는대로 양념했는데 짱맛이라 놀랐던 굴소스해물떡볶이,이틀동안 끓이고 끓인 양지머리 소고기 미역국, 치맥 송년회🍗🍻까지잘먹고 잘사는 뉴욕살이🙃",2019-01-02T02:47:53.000Z,2019,01,02,02,1
점심같은 아침밥어제 밤에 차돌박이 엄청먹고잤는데아침에 더배고푸네오늘까지 푸지게 먹자,2019-02-15T02:42:09.000Z,2019,02,15,02,1
,2019-01-25T08:49:28.000Z,2019,01,25,08,0
,2019-04-28T11:17:08.000Z,2019,04,28,11,0
소박한 저녁식사...사실 세상 푸짐한 저녁식사😅.......,2019-06-14T11:15:16.000Z,2019,06,14,11,0
이마트 문화센터에서 비비고 쿠킹클라스 다녀왔어요😊찌거나 구워도 맛있는 만두로 새콤달콤 탕수만두 만드니까 더 맛있네요^^ ,2019-06-07T05:46:59.000Z,2019,06,07,05,0
.칼칼하게 주말마무리,2019-03-10T12:00:25.000Z,2019,03,10,12,0
,2019-01-14T09:03:34.000Z,2019,01,14,09,0
"Cheeky treat for myself - Black sauce noodle with truffle oil and pan fried dumplings♡일요일은 아니지만, 내가 요리사!트러플소스 섞은 최고급 짜파게티와 고기만 잔뜩 든 영국 비비고 왕교자;;맛있는 한국 비비고 왕교자 먹고 싶음ㅠ",2019-04-06T11:40:15.000Z,2019,04,06,11,0
,2019-04-09T12:25:48.000Z,2019,04,09,12,0
오늘은...늦은 아점으로 떡만두국~🍲🌸이랑 💛 동동 띄워서~~~아들은 시험끝났다고...한그릇하시고 바쁘게 나가심😹...,2019-04-28T04:03:51.000Z,2019,04,28,04,1
집에 못 가는 명절...룸메 동기형과 조촐-하게 저녁상,2019-02-05T13:24:25.000Z,2019,02,05,13,0
,2019-02-04T05:35:47.000Z,2019,02,04,05,0
야식 육회말투아웃 스테이크비비고군만두조금 질기긴하지만 그래도 이정도면 성공적 집에서도 이정도퀄을 낼수있다니육회말투아웃 칭찬합니다ㅎㅅㅎ군만두야 야식의 사기템이지ㅎㅎ,2019-04-09T12:40:42.000Z,2019,04,09,12,0
물건이다 물건이다 말만 들었던 ,2019-03-07T11:40:44.000Z,2019,03,07,11,0
친구가 주고간 35주년 한정판 팔도비빔면 매운맛.우리 빛이가 만들어줘서 점심으로 뚝딱.비빔면과 비비고왕교자의 조합. 꿀맛👍와 ~이거 진짜 매콤하니 내 스타일😍좀 쟁여야겠어요😊,2019-03-16T05:27:58.000Z,2019,03,16,05,0
,2019-03-04T14:18:49.000Z,2019,03,04,14,0
,2019-05-29T22:58:48.000Z,2019,05,29,22,1
..정말 냉동식품은 안먹으려고하는데비비고 왕교자는 정말....에어프라이어에 돌려서 만들어 먹으면세상 꿀맛이죠..............,2019-06-12T05:12:46.000Z,2019,06,12,05,0
,2019-03-17T07:05:07.000Z,2019,03,17,07,0
•내맘대로 질렀으니 계속 돌려서 에어프라이어 구입의 타당성 어필중 ꈍ◡ꈍ,2018-12-25T10:33:53.000Z,2018,12,25,10,0
,2019-03-23T10:05:04.000Z,2019,03,23,10,0
,2019-02-21T01:13:33.000Z,2019,02,21,01,1
,2019-05-14T04:38:05.000Z,2019,05,14,04,1
....어제 저녁을 4~5시쯤 먹어서새벽 5시쯤 너무배고파서 깸😂자고있는 오빠깨워서만두 오븐에 돌려서...냠냠😁역시 비비고는 👍👍👍👍.....,2019-03-03T22:01:38.000Z,2019,03,03,22,1
,2019-05-06T03:09:47.000Z,2019,05,06,03,1
,2019-01-06T06:16:31.000Z,2019,01,06,06,0
첫날 시댁행.넌 키카 난 티하우스.신랑은 낮잠..,2019-01-01T06:03:12.000Z,2019,01,01,06,0
다솔이표 아침밥상👩🏻‍🍳 ,2019-03-03T03:17:19.000Z,2019,03,03,03,1
,2019-06-03T09:31:12.000Z,2019,06,03,09,0
,2019-04-27T02:48:58.000Z,2019,04,27,02,1
,2019-04-18T02:05:40.000Z,2019,04,18,02,1
몇일전에 먹은 조합 맛있어서 또 냠냠🐷 ,2019-03-11T10:22:59.000Z,2019,03,11,10,0
맨두는 역시 ,2019-02-20T14:19:04.000Z,2019,02,20,14,0
20181214 Repost from @sosoham_cafeAdvertisement shot for Bibigo,2018-12-14T01:39:29.000Z,2018,12,14,01,1
,2019-01-07T11:19:11.000Z,2019,01,07,11,0
에어프라이어는 쓸수록 신세계🤗,2019-01-08T11:40:21.000Z,2019,01,08,11,0
2019.4.19 ,2019-04-19T12:29:32.000Z,2019,04,19,12,0
저녁메뉴는 ,2019-03-03T08:15:12.000Z,2019,03,03,08,0
-사그라다파밀리아 영접하러 갔다가,2019-02-20T14:13:27.000Z,2019,02,20,14,0
하루는 빡시게 청소하고 하루는 널부러지고...고서방 없는 자유부인 마지막날~몬가아수버서🤪딱히 어디 가는곳이 있는건 아니지만 바람 솔솔부는 저녁집에서 간단히 만든 음식들과 한잔하니 늠나 좋네~😘근데 혼자라 쫌 외롭구만....🤣친구가 필요해.....__,2019-05-11T13:28:08.000Z,2019,05,11,13,0
,2019-03-19T14:25:35.000Z,2019,03,19,14,0
,2019-05-25T10:18:07.000Z,2019,05,25,10,0
,2019-06-03T11:32:26.000Z,2019,06,03,11,0
-20190419~21주말에 사실 먹기만 함 술 최고.......,2019-04-21T13:22:01.000Z,2019,04,21,13,0
생각보다 너무 신나게 참여한디자인센터 12월 월례조회 🎅🏻준비하느라 수고많았어용 ㅜㅜ 💕나는똥손이라 선물따위 없지만....😭..,2018-12-19T12:46:03.000Z,2018,12,19,12,0
,2019-01-17T14:51:13.000Z,2019,01,17,14,0
야식야식🥟“현지에서 먹힐까-미국편”보다복만두 필에 퐉~~ ,2019-05-06T03:58:06.000Z,2019,05,06,03,1
,2019-05-10T12:22:50.000Z,2019,05,10,12,0
비글 둘이 모두 잠듦🐶🐶다이어트는 개뿔🤣너무 맛있는고여^^^*그나저나 에어프라이어가 난 더 어려운건 뭥미.. 기계에 뒤쳐지는 어멈..아침에 일찍일어나야하는데 우쪄😊😊,2019-06-16T15:51:08.000Z,2019,06,16,15,0
내 만두 내놔....🥟네 밥 먹어....🍛🍴..,2019-03-05T10:02:13.000Z,2019,03,05,10,0
,2019-01-05T04:20:56.000Z,2019,01,05,04,1
.오늘 ,2018-12-17T03:58:53.000Z,2018,12,17,03,1
저녁오늘마지막 먹방,2019-03-22T14:41:42.000Z,2019,03,22,14,0
쫄만두♡쫄면&군만두,2019-02-23T10:38:25.000Z,2019,02,23,10,0
비비고왕교자쿠킹클래스with이마트목동점,2019-05-24T09:17:23.000Z,2019,05,24,09,0
주말은 조군이 요리사 🍳...,2019-03-04T01:12:46.000Z,2019,03,04,01,1
오늘 점심은 ,2019-01-29T06:23:08.000Z,2019,01,29,06,0
20190518 ,2019-05-18T05:00:37.000Z,2019,05,18,05,0
맛이쬬?🙀...,2019-05-21T05:16:14.000Z,2019,05,21,05,0
이제서야 ,2018-12-23T06:06:16.000Z,2018,12,23,06,0
,2019-05-18T10:58:50.000Z,2019,05,18,10,0
20190215,2019-02-15T11:07:38.000Z,2019,02,15,11,0
과제를 밤새워서 할수있는 것은 1퍼센트의 의지와 99퍼센트의 체력이다. 지금부터 체력비축에 들어가보자 ,2019-05-29T14:39:01.000Z,2019,05,29,14,0
오늘 구운 만두. 좀 잘 구운듯,2019-02-10T14:07:49.000Z,2019,02,10,14,0
.요즘 애기보면서 수유하느라제때 밥 못먹고(안먹고) 두유나 쪽쪽 빨아먹고 떡이나 데워먹으며 사는 나에게어떻게든 고기를 구워 먹이시겠다는우리 신랑의 선물🎁.어제 사오자마자 스테끼 구웠는데 정신차리고보니 순삭해서 증거사진을 차마 못남기고ㅠ오늘 육퇴하고 신랑이랑 야식한판♥히히 ....,2019-04-04T15:43:24.000Z,2019,04,04,15,0
오랫만에 요리함대충찍고 묵자👏,2019-03-29T10:13:47.000Z,2019,03,29,10,0
"-이마트 명일점 점장이 책임지는 금주의 베스트 상품을 소개합니다 😊3/14(목) ~ 3/17(일), 4일간오후 5시부터 만나보는 특별할인 찬스~",2019-03-14T06:31:33.000Z,2019,03,14,06,0
_어제 외할머니 생신이셔서 온가족 다같이장어구이 먹으러 갔는데 맛은 괜찮았는데...오픈한지 얼마 안된집인지라서비스도 엉망이고 음식도 제대로 안나오고옻오리 미리 예약주문 해뒀는데그냥 백숙으로 주문들어가이있어서결국 옻오리랑 옻닭은 한~~~참 기다려야하고먹는데 정신도 없고 ㅠㅠ먹는둥 마는둥 하고 집에왔더니신랑은 술먹고 먼저 잠들어 버리고새벽에 갑자기 수육이 너무 먹고 싶어서신랑한테 수육 먹고 싶다고 깨웠더니 ㅋㅋㅋㅋ비몽사몽에 시키라고 ㅋㅋㅋㅋ새벽2신데 🤣🤣.시켜라면 또 재빨리 시켜야지! 싶어배민을 딱 켜고 주문 했는데 바로 재고부족으로 취소ㅠㅠㅠㅠㅠ.결국 아침에 주사맞으러 산부인과 갔다가바로 집근처 국밥집에서 수백 한그릇!여기 이집은 항정살로 돼지국밥 하고 수육 나오는 집!나의 최애 돼지고기 항정살로 나와서너무 너무 좋음 ㅋㅋㅋㅋㅋ우리동네 처음 오는 분들 모시고 가면 무조건 만족!.집에와서 한숨 자다가 일어나서 또 만두먹기 ㅋㅋㅋ얼마전 씨제이에서 이벤트해서 잔뜩 쟁여놓은비비고왕교자랑 비비고수교자우리둘은 만두킬러들 😎😎😎😎주말은 먹는날 ㅋㅋㅋㅋㅋㅋㅋ......,2019-01-20T05:30:38.000Z,2019,01,20,05,0
에어프라이기 없인 못살아,2019-05-05T12:17:50.000Z,2019,05,05,12,0
,2019-05-18T12:26:49.000Z,2019,05,18,12,0
예전에 쿠팡에서 사놓고 오늘 드뎌 개시한미니 ,2019-03-09T09:13:30.000Z,2019,03,09,09,0
2019. 04. 10,2019-04-09T23:34:30.000Z,2019,04,09,23,1
.날구저 ,2019-02-03T08:09:00.000Z,2019,02,03,08,0
.,2018-12-16T05:31:46.000Z,2018,12,16,05,0
만두~만두~만두~ 얼마만에 이리 먹는지~ ,2019-04-14T08:54:38.000Z,2019,04,14,08,0
,2019-05-09T12:19:38.000Z,2019,05,09,12,0
간단하게 엄마표 밑반찬으로 한 상 차렸어요😋그리고 갑자기 찐 만두가 먹고 싶어서 오늘도 역시 ,2019-05-08T07:52:12.000Z,2019,05,08,07,0
남편인생 첫 미역국이렇게 나는 첫 희생양이 됩니다..,2019-04-11T12:06:54.000Z,2019,04,11,12,0
,2019-06-04T11:56:54.000Z,2019,06,04,11,0
,2019-03-15T03:17:10.000Z,2019,03,15,03,1
,2019-01-22T12:56:57.000Z,2019,01,22,12,0
<중국관련 뉴스>,2019-05-13T07:55:41.000Z,2019,05,13,07,0
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀오랜만에 찐 만두 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,2019-01-28T04:41:40.000Z,2019,01,28,04,1
