댓글,시간,년,월,일,시,d
육틔 너무 부러워용ㅠ저도 얼른 육퇴하고 한잔하고 싶네용ㅠㅠ딸맘인데 같이 육아소통해용ㅎ,2019-02-21T11:39:41.000Z,2019,02,21,11,0
👍🏼👍🏼👍🏼 육퇴는 왜이렇게 불규칙 한거니이,2019-02-21T11:39:41.000Z,2019,02,21,11,0
이야 👍 발전한다,2019-02-21T11:39:41.000Z,2019,02,21,11,0
안녕하세요~~4세 딸랑구키우고있는 육아맘이예용ㅎㅎ😍 맞팔하고 육아소통하며 지내고싶어요❤️🥰,2019-02-21T11:39:41.000Z,2019,02,21,11,0
굳.. 함께해😍💕,2019-02-21T11:39:41.000Z,2019,02,21,11,0
무슨 만두가 이리 맛있어 보이냐? ㅎ,2019-02-21T11:39:41.000Z,2019,02,21,11,0
육퇴후 한잔~ 이시간만 매일 기다려져 ~~^^ 나두 매일밤 혼술하지요 ㅋ,2019-02-21T11:39:41.000Z,2019,02,21,11,0
홍여우로 12kg감량 3일씩 건강하게 남 몰래 예뻐 질수있는 비법. 피드구경오시고 언제든지 문의주세요^^😸,2019-02-21T11:39:41.000Z,2019,02,21,11,0
쑥 쑥 크려나봐요 😍,2019-01-09T08:31:46.000Z,2019,01,09,08,0
정수기 렌탈 현금 지원 이벤트 하고있어요~ 많은 관심 부탁드려용^^,2019-01-09T08:31:46.000Z,2019,01,09,08,0
날씨가 너무 쌀쌀하네요 :) 오늘도 화이팅하시고 소통하고 싶어요💚💙🌟,2019-01-09T08:31:46.000Z,2019,01,09,08,0
나보다 잘먹넹😬,2019-01-09T08:31:46.000Z,2019,01,09,08,0
먹는걸로 거짓말안한게 ㅋㅋㅋㅋㅋㅋ,2019-01-09T08:31:46.000Z,2019,01,09,08,0
오~ 굿!^^😄,2019-01-09T08:31:46.000Z,2019,01,09,08,0
자주 소통해요!,2019-01-09T08:31:46.000Z,2019,01,09,08,0
잘 먹어서 진짜 좋겠다 난 오늘 저녁도 전쟁😩 하아 내가 오늘 잘크톤을 다 샀어,2019-01-09T08:31:46.000Z,2019,01,09,08,0
잘먹어서 키 많이 클듯여👍,2019-01-09T08:31:46.000Z,2019,01,09,08,0
니아들인데 왜~ 당연하지ㅋㅋㅋ,2019-01-09T08:31:46.000Z,2019,01,09,08,0
잘봤어요~😺,2019-01-09T08:31:46.000Z,2019,01,09,08,0
아이의 탄생을 특별하게 간직하고 싶으신가요? 저희가 도와드리고 싶어요!,2019-01-09T08:31:46.000Z,2019,01,09,08,0
맛있....👍 살넘쪄서 점심 굶고 운동중인데;; 사진 보니 현기증이ㅋㅋㅋㅋ😂😂 새해 복 많이 받으세용~!,2019-01-02T02:51:00.000Z,2019,01,02,02,1
#점심#유부초밥#만두#비비고왕교자#홈쿡#요리#요리하는여자#간단요리#맛있당#배고파#먹스타그램#먹방#냠냠#푸드스타그램#인스타푸드#데일리#일상스타그램#소통#좋아요#foodie,2019-01-02T02:51:00.000Z,2019,01,02,02,1
😄😄👍,2019-01-02T02:51:00.000Z,2019,01,02,02,1
자주 소통해요! 오늘 하루도 즐겁게 보내세요,2019-01-02T02:51:00.000Z,2019,01,02,02,1
자주 소통하고 싶네요!,2019-01-02T02:51:00.000Z,2019,01,02,02,1
흑미밥이댯❤ 한입쏘옥먹고싶어요❤,2019-01-02T02:51:00.000Z,2019,01,02,02,1
=͟͟͞͞٩(๑☉ᴗ☉)੭⁾⁾ 구경오세요!,2019-01-02T02:51:00.000Z,2019,01,02,02,1
반가워요 자주올게요 구경오세요!!^^,2019-01-02T02:51:00.000Z,2019,01,02,02,1
선팔하구가요! 맛잇는 먹거리상점 준비중이에요☺️ 소통 자주하구지내요:D,2019-04-21T11:43:43.000Z,2019,04,21,11,0
저그릇 사신거에요? ㅋㅋ 이집 분식 맛집이네요😊,2019-04-21T11:43:43.000Z,2019,04,21,11,0
핫도그❤️,2019-04-21T11:43:43.000Z,2019,04,21,11,0
최고 간지템 구경오세요~,2019-04-21T11:43:43.000Z,2019,04,21,11,0
분식접시가 맘에 드네요^^ 정감가는 접시입니다ㅋㅋㅋ,2019-04-21T11:43:43.000Z,2019,04,21,11,0
야밤에는 만두가 체고인거같아여😭 소통하고 싶어 선팔하구갈게요❤️,2019-04-21T11:43:43.000Z,2019,04,21,11,0
야식으로 만두 최고쥬👍🏻❤️ 맞팔해용😍,2019-04-21T11:43:43.000Z,2019,04,21,11,0
핫도그한입👏,2019-04-21T11:43:43.000Z,2019,04,21,11,0
와 만두 징짜 먹고싶다,2019-04-21T11:43:43.000Z,2019,04,21,11,0
"만두5개 핫독1개,,울님 배차신거에요??!!",2019-04-21T11:43:43.000Z,2019,04,21,11,0
접시도 완벽...♥️♥️,2019-04-21T11:43:43.000Z,2019,04,21,11,0
힐링...........,2019-04-21T11:43:43.000Z,2019,04,21,11,0
사진잘보고 갑니다~~,2019-04-06T04:27:22.000Z,2019,04,06,04,1
맛있는 사진 많이 있어요 오셔서 구경하세요!!>-<,2019-04-06T04:27:22.000Z,2019,04,06,04,1
#데일리 #일상#랭스타그램#food#selfie#f4f#daily #today #korea #먹방 #먹부림 #먹스타그램 #맛스타그램 #푸드스타그램#요리스타그램#쿡스타그램#홈쿡#큐티폴#플레이팅#마틴싯봉#아침메뉴#브런치#자취요리#자취메뉴#혼밥메뉴#해장#떡만두국 #비비고왕교자,2018-12-24T00:28:29.000Z,2018,12,24,00,1
비비고,2018-12-24T00:28:29.000Z,2018,12,24,00,1
와.. 가령이같은 여자랑 결혼하면 아침밥도 먹겠네 👍👍,2018-12-24T00:28:29.000Z,2018,12,24,00,1
얼굴도이쁘신데 요리실력까지🤩💕,2018-12-24T00:28:29.000Z,2018,12,24,00,1
비비고는 김치도 맛있어👍ㅋㅋㅋㅋㅋ,2019-06-14T08:48:59.000Z,2019,06,14,08,0
언니 비비고는 미역국도 맛나여👏🏻👏🏻,2019-06-14T08:48:59.000Z,2019,06,14,08,0
뭘 자꾸 구어대..ㅋ,2019-05-18T13:26:28.000Z,2019,05,18,13,0
아우 금손😍,2019-06-13T10:09:00.000Z,2019,06,13,10,0
유부초밥 먹으러 가구싶돠,2019-06-13T10:09:00.000Z,2019,06,13,10,0
아앗 비쥬얼 넘나♡,2019-06-13T10:09:00.000Z,2019,06,13,10,0
5살 3살 자매 엄마예요 소통해요:),2019-06-13T10:09:00.000Z,2019,06,13,10,0
살림꾼이여 인정👍,2019-06-13T10:09:00.000Z,2019,06,13,10,0
요리왕영룡이💜,2019-06-13T10:09:00.000Z,2019,06,13,10,0
#잇클린 #한그릇요리 #건강식 #가정식 #집밥 #건강식단 #잘먹고잘살자 #자취요리 #자취식단 #온더테이블 #eatclean #eathealthy #fitfood,2019-05-09T16:54:09.000Z,2019,05,09,16,0
크..군침이..,2019-06-11T12:46:33.000Z,2019,06,11,12,0
그 혼술에 끼고싶은 1인ㅎㅎ,2019-06-11T12:46:33.000Z,2019,06,11,12,0
.......😭😭,2019-06-11T12:46:33.000Z,2019,06,11,12,0
진정한 술은 바로 혼술😍 이지요,2019-06-11T12:46:33.000Z,2019,06,11,12,0
혼자 맛난거 다 먹네🐵,2019-06-11T12:46:33.000Z,2019,06,11,12,0
대세녀다.ㅋㅋㅋ,2019-06-11T12:46:33.000Z,2019,06,11,12,0
나도 12키로 뺐다가 2..3...4...계속 붙여 나가는 중ㅋㅋㅋ으따..맨두ㅜㅜ난 이 세상에서 맨두가 제일 맛있더라고요...🙈,2019-06-11T12:46:33.000Z,2019,06,11,12,0
나도 필라이트 파란색 맛있엉~~👍,2019-06-11T12:46:33.000Z,2019,06,11,12,0
ㅎㅎㅎㅎ 혼술은 못 버려~ 특히 워킹맘은...그 시간이 하루의 위로,2019-06-11T12:46:33.000Z,2019,06,11,12,0
혼술하지말고 콜~하시소,2019-06-11T12:46:33.000Z,2019,06,11,12,0
만두 땡겨~~ㅋㅋ,2019-06-11T12:46:33.000Z,2019,06,11,12,0
만두 게임 가즈아,2019-01-23T11:54:22.000Z,2019,01,23,11,0
지리고요,2019-01-23T11:54:22.000Z,2019,01,23,11,0
비비고 핫딜때마다 먹었는데 이거 생각보다 물림,2019-01-23T11:54:22.000Z,2019,01,23,11,0
비비고 존맛ㅠㅠㅠ 🍺🍺,2019-01-23T11:54:22.000Z,2019,01,23,11,0
헉 핫딜 어디서 뜬거지 부럽다. 지금 냉장고 4 칸짜리 사고싶엌ㅋㅋㅋ,2019-01-23T11:54:22.000Z,2019,01,23,11,0
이거 매일 4개씩 먹어야해요,2019-01-23T11:54:22.000Z,2019,01,23,11,0
이거 매크로 보세염 지방 옴청많아염ㄷㄷㄷ,2019-01-23T11:54:22.000Z,2019,01,23,11,0
ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2019-01-23T11:54:22.000Z,2019,01,23,11,0
어디서 산거여,2019-01-23T11:54:22.000Z,2019,01,23,11,0
만두는 역시 비비고쥬~!,2019-06-13T10:12:36.000Z,2019,06,13,10,0
만두맛나겠어요😭😭,2019-06-13T10:12:36.000Z,2019,06,13,10,0
❤️❤️❤️,2019-06-13T10:12:36.000Z,2019,06,13,10,0
아웅 집에 다 있는 재료인데 꺼내말아 하고 있어요 ㅎㅎ😣,2019-04-12T14:12:43.000Z,2019,04,12,14,0
ㅋㅋ!!~??? 아자~~ Cool좋아,2019-04-12T14:12:43.000Z,2019,04,12,14,0
만두 ㅋㅋ 나 세보고 있었음 ㅋㅋ,2019-04-24T06:30:36.000Z,2019,04,24,06,0
맛나겠다~ ㅋㅋㅋ 군만두~ 에어프라이어야??,2019-04-24T06:30:36.000Z,2019,04,24,06,0
맛있나여?,2018-12-19T15:39:00.000Z,2018,12,19,15,0
ㅋㅋㅋ우리엄마랑비슷하신데요 매번하면 잔뜩 ㅋㅋ 다행인건 만두피는산다는정도 ㅋㅋ 전그래서 만두를좋어허지않죠 ㅋㅋㅋ,2019-03-14T06:51:27.000Z,2019,03,14,06,0
만두피를 왜 밀고있어ㅋㅋ 얼렁가서 사오는게 더 빠르겠다,2019-03-14T06:51:27.000Z,2019,03,14,06,0
근데 건강에 좋아보이는색이다 .메밀넣은거야~?왜 까매,2019-03-14T06:51:27.000Z,2019,03,14,06,0
와 여기 주문이요!!!!🙌,2019-03-14T06:51:27.000Z,2019,03,14,06,0
그래도만두는집만두가짱이줘,2019-03-14T06:51:27.000Z,2019,03,14,06,0
김치통 한가득 소 어쩔 ㅋㅋㅋㅋㅋ,2019-03-14T06:51:27.000Z,2019,03,14,06,0
오..메밀만두피 ㄷㄷ근데 왜갑자기 만두?  우리엄마는 삼포 왕만두피쓰는딩ㅋㅋ,2019-03-14T06:51:27.000Z,2019,03,14,06,0
집에 저런게 있어용?👍 사먹는 비주얼,2019-01-21T04:01:22.000Z,2019,01,21,04,1
우린 오늘 핫도그 ㅎㅎ방학중 냉동식품필수~~~~ㅎ,2019-01-21T04:01:22.000Z,2019,01,21,04,1
만두도 요런 찜기에 쪄내니 더 먹음직스럽다👍,2019-01-21T04:01:22.000Z,2019,01,21,04,1
3개가 일탈이냐,2019-06-06T05:45:19.000Z,2019,06,06,05,0
연어.....😭,2019-06-06T05:45:19.000Z,2019,06,06,05,0
피드 잘보고갑니다. 선팔하고가요😊 소통하며 지내요 감사합니닷💕👍,2019-06-06T05:45:19.000Z,2019,06,06,05,0
우와 ㅋㅋㅋㅋㅋㅋㅋ👍,2019-03-05T10:28:15.000Z,2019,03,05,10,0
어디로 가면 돼? ㅋㅋㅋㅋ,2019-03-05T10:28:15.000Z,2019,03,05,10,0
과.대.포.장?ㅋㅋㅋ,2019-03-05T10:28:15.000Z,2019,03,05,10,0
오오오오. 나누면 되겠네😮,2019-03-05T10:28:15.000Z,2019,03,05,10,0
우리집 주소를 불러? 아님 매장 주소를 불러??,2019-03-05T10:28:15.000Z,2019,03,05,10,0
만두만두만두!!,2019-03-05T10:28:15.000Z,2019,03,05,10,0
나 가지러가야겠다 ㅋㅋㅋ,2019-03-05T10:28:15.000Z,2019,03,05,10,0
좋은 피드 잘 보았습니다,2019-01-16T04:43:06.000Z,2019,01,16,04,1
"체중감량 목적으로 요가가 나을까요, 헬스가 나을까요?!",2019-01-16T04:43:06.000Z,2019,01,16,04,1
소통해요ㅎ,2019-01-16T04:43:06.000Z,2019,01,16,04,1
세시간전에.........................다이어트..글올라왔었는댕.......,2019-01-16T04:43:06.000Z,2019,01,16,04,1
#딸맘 #육아일상 #육아소통 #딸스타그램 #애스타그램 #원숭이띠아기 #맘스타그램 #주부스타그램 #주부일상 #육아일기 #성장일기 #인스타베이비 #등원룩 #도치맘 #데일리 #대구맘 #좋아요 #팔로우 #젊줌마 #키즈룩 #주부일기 #윤아방구 #럽스타그램,2019-02-06T12:40:20.000Z,2019,02,06,12,0
뉴나 왜케 기엽지? 궁두니랑 뒷허벋지 연결되는 살뭉탱이 퉁퉁 치고싶네,2019-02-06T12:40:20.000Z,2019,02,06,12,0
"겨울 계절의 시작 12월! 날씨가 점점 추워지네요. 추운 날씨에 항상 건강 조심하시고, 얼마남지 않은 2018년 띠뜻하고 행복한 한 달 되시길 바래요..",2018-12-14T01:43:03.000Z,2018,12,14,01,1
